user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
4171,59,Female,Mobile,15.18000031,10,4,2,0,0,1,14.02999973,98.41000366,1
4172,56,Male,Mobile,22.20999908,11,6,0,0,0,1,24.10000038,1.629999995,1
4173,33,Female,Mobile,12.06000042,2,8,2,1,1,0,6.829999924,74.84999847,1
4174,50,Male,Desktop,11.06999969,2,3,8,1,1,1,9.819999695,4.239999771,1
4176,26,Male,Mobile,2.019999981,8,13,4,1,1,1,2.309999943,42,1
4179,56,Female,Mobile,13.53999996,16,6,1,1,0,1,10.56000042,3.319999933,1
4180,39,Female,Mobile,19.20999908,16,7,3,1,0,0,23.97999954,52.13000107,1
4181,58,Male,Desktop,4.559999943,10,4,8,1,0,1,4.230000019,94.23000336,1
4182,22,Male,Mobile,15.90999985,6,14,4,0,0,0,11.86999989,21.78000069,1
4184,40,Male,Desktop,7.820000172,8,2,1,1,1,0,5.989999771,77.09999847,1
4185,34,Male,Mobile,21.95000076,1,0,8,1,0,0,12.39000034,74.13999939,1
4186,29,Female,Mobile,13.60999966,6,9,6,1,0,0,14.26000023,39.02000046,1
4189,20,Female,Mobile,14.64000034,3,10,7,1,1,0,14.65999985,47.54000092,1
4193,46,Female,Tablet,17.69000053,6,12,2,1,1,1,15.55000019,44.40999985,1
4194,54,Male,Desktop,17.38999939,8,6,2,0,1,0,12.98999977,8.539999962,1
4195,40,Female,Mobile,18.84000015,7,1,5,1,1,1,22.04999924,99.58999634,1
4196,30,Female,Mobile,15.56000042,6,1,0,1,0,0,14.89000034,31.35000038,1
4198,40,Female,Mobile,27.10000038,12,12,8,1,1,1,25.92000008,47.45000076,1
4199,34,Male,Mobile,24.97999954,8,11,5,1,0,0,35.75999832,92.44999695,1
4200,57,Male,Mobile,6.050000191,19,0,8,0,0,0,5.510000229,44,1
4201,38,Male,Mobile,12.97999954,5,1,2,0,1,1,17.79000092,81.47000122,1
4202,19,Male,Mobile,23.35000038,19,4,9,0,0,0,22.78000069,75.11000061,1
4204,23,Female,Tablet,28.57999992,12,14,9,0,1,0,36.75,63.75,1
4205,35,Female,Mobile,27.07999992,15,10,6,1,1,1,34.13999939,22.70999908,1
4206,47,Female,Tablet,5.590000153,13,9,6,1,0,0,6.360000134,54.18999863,1
4207,39,Female,Mobile,27.52000046,13,5,3,0,1,1,39.97000122,14.59000015,1
4208,50,Male,Mobile,26.46999931,5,1,7,1,1,0,37.81000137,33.49000168,1
4209,47,Male,Mobile,11.93000031,2,14,1,1,0,0,9.579999924,78.91999817,1
4210,34,Female,Mobile,12.43999958,19,13,0,0,0,0,14.85999966,1.399999976,1
4211,49,Male,Mobile,14.34000015,8,7,0,0,0,1,16.70000076,62.09000015,1
4212,59,Female,Tablet,20.03000069,14,3,1,1,0,0,14.02999973,69.30000305,1
4213,31,Female,Tablet,8.56000042,6,2,5,1,0,0,6.550000191,89.98000336,1
4214,27,Female,Mobile,1.669999957,7,4,7,1,1,1,1.350000024,75.65000153,1
4215,53,Female,Mobile,5.099999905,14,13,2,1,0,1,4.239999771,40.27999878,1
4216,51,Male,Mobile,13.76000023,6,7,5,0,1,0,18.63999939,76.55999756,1
4217,26,Male,Mobile,9.180000305,16,8,7,1,1,1,11.53999996,62.54999924,1
4218,59,Female,Mobile,23.17000008,4,0,8,1,1,0,30.29999924,58.68000031,1
4219,45,Female,Mobile,4.090000153,7,3,7,1,1,1,5.78000021,7.369999886,1
4220,28,Female,Mobile,27.61000061,16,5,6,0,1,1,28.01000023,53.97000122,1
4222,56,Female,Mobile,27.35000038,7,12,2,0,1,0,32.68999863,43.68999863,1
4223,36,Male,Mobile,22.45000076,2,8,6,1,1,0,21.65999985,70.41999817,1
4224,32,Female,Mobile,4.099999905,8,0,0,1,0,0,2.839999914,90.37000275,0
4225,45,Female,Tablet,13.71000004,10,14,6,1,1,0,12.75,53.41999817,1
4226,41,Male,Mobile,4.809999943,2,12,5,1,0,1,3.400000095,8.81000042,1
4227,25,Male,Desktop,29.63999939,6,14,2,1,1,0,23.32999992,5.420000076,1
4228,26,Male,Desktop,10.65999985,4,13,2,1,0,0,8.350000381,79.76999664,1
4230,50,Male,Desktop,23.60000038,6,9,0,1,1,1,23.78000069,99.88999939,1
4232,20,Male,Desktop,22.90999985,14,5,6,0,0,0,31.55999947,77.51000214,1
4233,27,Male,Mobile,20.55999947,15,8,6,0,1,1,22.86000061,86.76999664,1
4234,57,Male,Mobile,14.51000023,18,14,5,1,1,1,13.15999985,30.63999939,1
4235,59,Female,Tablet,18.55999947,17,3,9,0,1,1,25.18000031,54.15999985,1
4236,18,Male,Desktop,3.730000019,9,9,5,0,1,1,3.980000019,95.23999786,1
4238,51,Female,Desktop,16.77000046,18,8,7,1,1,0,12.84000015,93.01000214,1
4239,30,Female,Desktop,2.160000086,18,2,4,1,0,1,2.299999952,27.48999977,1
4240,18,Female,Desktop,27.68000031,5,10,0,1,1,1,19.70000076,5.949999809,1
4242,46,Female,Mobile,26.19000053,9,4,1,0,1,0,28.46999931,14.18999958,1
4243,30,Female,Tablet,25.85000038,3,9,4,0,1,1,27.29999924,67.16999817,1
4244,46,Female,Desktop,24.65999985,12,0,6,0,1,1,28.09000015,80.23999786,1
4245,56,Male,Desktop,2.779999971,14,6,6,1,1,1,2.430000067,5.03000021,1
4246,41,Female,Desktop,8.159999847,1,7,8,1,1,1,5.650000095,89.04000092,1
4247,43,Female,Mobile,26.38999939,9,14,4,0,1,0,34.47999954,74.73000336,1
4249,24,Female,Tablet,14.27999973,13,0,9,1,0,0,21.26000023,99,1
4250,30,Male,Mobile,13.76000023,8,8,5,0,0,0,13.5,26.52000046,1
4251,22,Female,Mobile,6.079999924,11,6,0,0,0,1,6.019999981,21.79999924,1
4252,43,Male,Mobile,29.07999992,14,13,9,1,1,0,34.25,33.47999954,1
4253,20,Male,Desktop,7.179999828,16,5,6,1,1,0,8.380000114,52.65000153,1
4254,24,Female,Desktop,6.539999962,11,3,9,0,0,0,4.449999809,38.68000031,1
4255,56,Female,Desktop,20.15999985,19,2,6,1,1,1,15.56999969,82.94999695,1
4256,18,Male,Desktop,8.039999962,10,3,3,0,0,0,5.880000114,89.44999695,1
4257,34,Female,Mobile,28.21999931,8,0,3,1,1,1,15.61999989,96.66999817,1
4258,42,Female,Mobile,1.320000052,11,8,5,0,1,1,0.689999998,81.83000183,1
4259,20,Male,Mobile,1.169999957,8,1,2,1,1,1,1.340000033,60.81000137,1
4260,32,Male,Desktop,15.64000034,10,1,9,1,1,0,15.61999989,61.36000061,1
4261,46,Female,Mobile,15.14999962,17,2,5,0,0,0,21.12999916,18.64999962,1
4262,49,Female,Desktop,5.739999771,11,13,3,0,1,0,4.599999905,26.31999969,1
4263,43,Female,Mobile,15.34000015,12,12,9,1,0,0,19.75,99.73000336,1
4264,33,Male,Mobile,12.93999958,10,0,7,1,1,1,7.800000191,26.12999916,1
4265,42,Female,Tablet,26.81999969,17,9,4,1,0,0,35.31000137,46.68999863,1
4266,45,Male,Mobile,1.269999981,3,2,7,0,1,0,1.799999952,38.52999878,1
4267,26,Male,Desktop,29.30999947,7,3,8,0,1,0,33.04000092,68.83000183,1
4268,18,Female,Mobile,19.11000061,3,8,3,0,1,1,23.62000084,33.54999924,1
4271,33,Female,Mobile,16.61000061,19,5,6,0,0,1,8.789999962,25.23999977,1
4272,58,Male,Desktop,7.809999943,14,12,6,0,0,0,9.239999771,37.06999969,1
4273,58,Female,Mobile,9.729999542,5,0,4,1,0,1,4.989999771,34.22000122,1
4274,24,Male,Mobile,8.109999657,19,2,4,1,0,1,8.659999847,30.04000092,1
4276,46,Female,Desktop,17.04999924,18,6,2,0,0,0,18.48999977,63,1
4277,36,Female,Desktop,3.25999999,11,6,0,1,0,0,2.170000076,54.81000137,1
4278,36,Female,Mobile,16.27000046,12,9,6,0,0,1,9.380000114,50.86999893,1
4279,19,Female,Mobile,23.94000053,8,12,4,1,1,1,33.70000076,80.05999756,1
4280,58,Male,Desktop,3.349999905,12,11,3,0,0,0,3.49000001,14.64999962,1
4281,32,Male,Desktop,26.79999924,1,11,6,1,0,1,22.05999947,16.96999931,1
4282,20,Male,Mobile,17.77000046,18,14,8,0,0,0,22.60000038,51.31000137,1
4283,28,Female,Desktop,28.56999969,2,12,5,0,0,0,40.61999893,35.36999893,1
4284,47,Male,Desktop,5.300000191,12,0,8,1,1,1,4.789999962,17.37999916,1
4285,57,Male,Desktop,29.80999947,19,8,5,0,1,0,17.84000015,69.05999756,1
4287,19,Female,Tablet,17.45999908,7,6,8,0,1,1,24.57999992,20.21999931,1
4288,49,Female,Mobile,15.93999958,1,11,5,1,1,1,23.60000038,26.44000053,1
4289,25,Male,Tablet,1.690000057,18,11,8,1,0,1,2.220000029,72.30999756,1
4291,23,Male,Desktop,19.68000031,10,8,4,1,1,0,16.88999939,20.45000076,1
4292,29,Male,Mobile,3.660000086,1,11,4,0,1,1,2.329999924,96.55999756,1
4293,57,Male,Mobile,1.610000014,15,11,9,1,1,1,1.950000048,8.800000191,1
4295,32,Male,Desktop,18.67000008,4,8,6,1,1,0,17.39999962,71.73000336,1
4296,45,Female,Mobile,18.80999947,10,3,1,0,1,0,19.40999985,42.56999969,1
4297,35,Male,Mobile,15.48999977,8,5,1,1,1,0,13.67000008,75.29000092,1
4298,19,Female,Mobile,9.899999619,14,12,6,0,0,1,6.429999828,55.27999878,1
4299,30,Male,Tablet,16.42000008,13,11,9,1,1,1,12.97000027,4.019999981,1
4302,46,Male,Desktop,9.18999958,6,5,5,1,0,0,10.23999977,55.27000046,1
4307,20,Male,Desktop,9.760000229,13,4,8,0,1,1,13.03999996,4.480000019,1
4309,57,Female,Mobile,18.48999977,9,7,9,0,0,0,22.87000084,5.309999943,1
4310,21,Male,Mobile,14.14000034,11,2,1,1,0,1,18.17000008,71.15000153,1
4311,28,Female,Mobile,7.449999809,6,5,8,1,0,1,10.68000031,69.41000366,1
4312,48,Female,Desktop,22.40999985,12,11,4,0,0,1,20.20000076,91.61000061,1
4314,44,Female,Mobile,7.820000172,4,3,6,1,0,0,7.880000114,56.72999954,1
4315,47,Male,Desktop,6.090000153,17,9,4,1,1,0,9.100000381,54.47000122,1
4316,19,Male,Mobile,21.19000053,7,6,0,1,0,1,29.70999908,3.5,1
4317,26,Female,Mobile,29.32999992,6,14,8,1,0,1,22.98999977,63.83000183,1
4318,45,Female,Tablet,22.75,8,0,7,0,0,1,15.85000038,25.39999962,1
4319,48,Female,Desktop,9.25,7,11,2,0,1,0,9.039999962,33.25,1
4320,51,Female,Mobile,13.18000031,8,6,9,1,1,1,8.770000458,24.13999939,1
4321,32,Female,Mobile,12.14999962,9,8,2,0,1,0,15.28999996,5.590000153,1
4322,42,Female,Tablet,25.70999908,1,9,2,1,0,0,13.80000019,16.65999985,1
4323,53,Male,Mobile,23.37000084,3,7,6,1,1,0,16.94000053,20.72999954,1
4324,25,Male,Mobile,18.07999992,18,3,1,1,0,0,9.369999886,57.72999954,1
4325,26,Male,Mobile,8.970000267,19,2,8,0,1,1,6.519999981,13.5,1
4326,54,Female,Mobile,28.20000076,11,6,3,0,0,0,15.57999992,92.06999969,1
4327,56,Female,Desktop,19.95000076,16,12,6,0,0,1,23.40999985,23.18000031,1
4328,49,Female,Desktop,29.13999939,18,11,7,0,0,0,31.19000053,65.16999817,1
4329,34,Male,Tablet,17.81999969,6,0,4,1,1,1,12.72000027,15.76000023,1
4330,52,Male,Desktop,24.80999947,2,7,7,1,1,1,17.48999977,79.51000214,1
4331,54,Female,Mobile,24.57999992,4,13,3,0,1,0,19.45000076,7.150000095,1
4332,36,Female,Mobile,10.77999973,5,11,9,1,1,0,13.98999977,73.76000214,1
4335,45,Male,Mobile,23.29000092,14,5,5,0,0,1,23.47999954,36.63000107,1
4336,26,Male,Tablet,29,13,9,9,0,1,0,39.58000183,40.20000076,1
4337,45,Male,Mobile,10.82999992,16,7,5,1,0,0,7.840000153,0.529999971,1
4339,46,Male,Desktop,17.29999924,6,4,3,1,0,0,17.15999985,79.38999939,1
4341,33,Female,Mobile,26.12000084,1,3,7,0,1,0,29.20999908,60.72999954,1
4342,40,Female,Desktop,18.48999977,17,6,6,1,0,0,16.97999954,65.33000183,1
4343,48,Male,Mobile,24.65999985,4,5,2,1,1,1,13.32999992,69.80000305,1
4347,53,Female,Mobile,20.64999962,5,11,5,0,0,1,23,92.81999969,1
4348,59,Female,Mobile,6.429999828,9,4,6,1,1,0,9.050000191,66.45999908,1
4349,54,Female,Mobile,20.72999954,19,1,1,1,1,0,20.47999954,35.29000092,1
4350,39,Male,Mobile,12.43000031,1,3,3,0,0,1,11.76000023,35.65999985,1
4351,59,Male,Mobile,24.06999969,8,0,0,1,1,1,15.43000031,7.960000038,1
4353,59,Male,Mobile,20.37000084,17,8,6,1,1,1,13.77999973,89.08000183,1
4356,33,Male,Desktop,21.69000053,14,4,2,0,1,1,18.39999962,13.84000015,1
4357,25,Female,Mobile,24.09000015,2,0,1,1,1,0,33.34000015,23.89999962,1
4358,57,Male,Mobile,27.22999954,1,3,2,1,1,0,31.12999916,68.08000183,1
4359,57,Female,Desktop,20.57999992,13,3,3,1,0,1,10.48999977,73.01999664,1
4361,47,Male,Mobile,26.21999931,9,4,9,1,1,1,33.65999985,96.76999664,1
4362,47,Female,Mobile,22.68000031,2,1,4,1,1,1,33.95999908,48.95999908,1
4363,29,Female,Desktop,13.31000042,17,1,7,0,1,1,16.80999947,25.84000015,1
4364,27,Male,Mobile,21.61000061,6,11,8,0,0,0,27.32999992,0.910000026,1
4365,28,Female,Desktop,26.15999985,3,1,1,1,1,1,31.37999916,86.73000336,1
4366,32,Female,Mobile,29.29000092,17,10,2,1,1,1,27.04000092,39.52999878,1
4367,33,Male,Mobile,28.62000084,6,7,3,0,0,0,23.31999969,78.25,1
4368,34,Male,Mobile,10.43000031,8,12,6,1,0,1,10.68999958,77.38999939,1
4369,43,Male,Desktop,13.22999954,14,11,5,1,1,0,8.970000267,4.360000134,1
4370,19,Male,Tablet,4.179999828,10,1,5,1,0,0,5.110000134,82.16000366,1
4371,29,Male,Mobile,8.180000305,10,5,9,0,0,1,12.25,28.90999985,1
4375,49,Male,Desktop,20.30999947,16,13,8,0,0,1,26.90999985,10.14000034,1
4376,55,Female,Mobile,23.67000008,3,0,1,1,0,1,33.31000137,37.93000031,1
4377,20,Male,Tablet,6.300000191,15,1,0,1,0,0,8.430000305,97.08999634,1
4378,55,Male,Desktop,9.840000153,13,13,3,0,1,1,11.09000015,92.58999634,1
4380,47,Female,Desktop,11.57999992,14,5,5,0,0,1,16.92000008,51.02000046,1
4381,18,Female,Mobile,29.5,7,14,2,1,1,0,38.79999924,81.83000183,1
4383,49,Female,Mobile,14.90999985,15,5,7,0,1,0,19.90999985,94.13999939,1
4384,45,Male,Mobile,26.5,6,7,6,0,0,0,23.11000061,98.59999847,1
4385,38,Female,Mobile,11.07999992,7,14,6,1,1,0,9.380000114,87.77999878,1
4387,44,Male,Tablet,7.489999771,4,6,4,0,1,0,5.239999771,98.90000153,1
4388,53,Male,Mobile,23.39999962,9,0,7,1,1,0,26.28000069,98.37000275,1
4389,24,Female,Desktop,14.23999977,7,1,3,0,0,0,16.54000092,47.50999832,1
4393,32,Female,Mobile,22.72999954,17,7,1,0,0,0,27.02000046,3.480000019,1
4395,21,Male,Mobile,20.12999916,1,6,1,1,0,1,16.92000008,5.130000114,1
4396,49,Male,Mobile,21.76000023,16,6,9,0,0,1,31.89999962,26.54000092,1
4397,40,Female,Desktop,19.95999908,14,7,3,0,0,0,22.72999954,49.79999924,1
4398,23,Female,Mobile,23.05999947,11,8,9,0,1,1,25.06999969,9.739999771,1
4400,37,Male,Tablet,18.03000069,8,13,1,0,0,0,16.60000038,47.97999954,1
4401,54,Female,Mobile,28.29000092,19,6,0,1,0,0,16.87000084,88.68000031,1
4402,37,Male,Mobile,18.70999908,2,8,1,1,1,0,13.85000038,40.83000183,1
4403,29,Male,Desktop,18.72999954,10,14,3,1,1,0,24.5,20.03000069,1
4404,50,Female,Mobile,22.36000061,5,4,0,0,0,0,27.54000092,40.84000015,1
4405,45,Female,Desktop,10.65999985,15,9,5,1,1,0,6.579999924,72.26000214,1
4409,39,Female,Mobile,26.22999954,17,9,1,0,1,1,17.70000076,67.66999817,1
4410,23,Female,Mobile,7.340000153,15,10,3,1,1,1,7.699999809,61.38000107,1
4412,49,Male,Mobile,25.71999931,8,3,2,1,0,1,26.45999908,16.56999969,1
4413,52,Female,Mobile,24.88999939,14,13,5,0,1,1,21.18000031,53.86999893,1
4414,32,Male,Mobile,26.87000084,8,1,9,0,1,0,34.68000031,37.79000092,1
4415,22,Male,Mobile,28.27000046,8,10,2,0,0,0,35.93999863,11.05000019,1
4416,23,Female,Mobile,13.97000027,19,2,9,0,1,0,18.59000015,12.81000042,1
4417,42,Male,Mobile,20.03000069,13,2,4,0,0,0,28.95000076,64.52999878,1
4418,57,Female,Desktop,12.31999969,5,1,8,0,0,1,8.020000458,95.72000122,1
4419,46,Female,Mobile,11.17000008,10,12,2,1,1,0,9.390000343,10.63000011,1
4420,24,Male,Mobile,13.52000046,7,8,7,0,0,0,20.09000015,49.49000168,1
4423,55,Male,Mobile,24.61000061,6,13,1,0,0,1,34.06000137,22.45000076,1
4424,35,Female,Mobile,22.61000061,10,9,8,0,1,0,26.93000031,54.56999969,1
4427,28,Male,Desktop,13.65999985,8,10,3,0,1,0,13.75,60.66999817,1
4428,50,Female,Mobile,14.23999977,6,7,5,0,0,0,16.70999908,38.47999954,1
4429,55,Male,Desktop,24.72999954,17,9,3,1,0,0,32.33000183,21.79000092,1
4431,37,Female,Mobile,26.68000031,6,4,2,1,1,0,16.63999939,95.51999664,1
4434,44,Female,Mobile,22.87999916,17,2,4,1,0,1,28.62000084,74.29000092,1
4436,27,Male,Desktop,1.789999962,5,9,3,0,1,0,1.590000033,4.800000191,1
4437,20,Female,Desktop,3.420000076,19,1,3,1,1,1,3.24000001,61.75,1
4438,44,Female,Mobile,13.68999958,7,12,8,0,0,0,14.38000011,23.38999939,1
4439,52,Male,Mobile,7.829999924,19,7,6,0,0,1,11.51000023,40.97000122,1
4441,32,Male,Mobile,16.72999954,19,11,3,1,1,0,12.09000015,79.93000031,1
4442,33,Female,Desktop,20.20999908,11,13,2,0,0,0,22.90999985,58.00999832,1
4443,30,Female,Mobile,9.090000153,3,8,0,0,0,0,7.690000057,34.00999832,1
4444,52,Male,Mobile,10.32999992,11,11,8,0,1,1,13.55000019,65.72000122,1
4445,28,Female,Tablet,10.72999954,6,5,8,1,1,1,7.199999809,19.20999908,1
4446,38,Female,Mobile,21.26000023,6,3,1,1,0,1,13.69999981,82.27999878,1
4447,28,Female,Mobile,14.73999977,15,5,3,0,0,1,8.859999657,20.13999939,1
4448,47,Male,Mobile,16.01000023,3,11,3,0,1,1,16.71999931,55.84999847,1
4449,52,Male,Mobile,18.17000008,11,6,0,1,1,1,11.31999969,20.51000023,1
4450,39,Male,Mobile,23.29999924,8,11,1,0,0,0,12.61999989,32.56000137,1
4451,55,Male,Mobile,3.619999886,8,7,7,1,0,1,3.00999999,42.25,1
4452,48,Male,Mobile,23.53000069,16,2,5,1,0,0,30.54999924,36.74000168,1
4453,31,Female,Desktop,17.32999992,3,11,0,1,0,0,11.36999989,93.38999939,1
4454,41,Male,Mobile,20.39999962,8,5,6,1,0,0,17.5,22.35000038,1
4455,49,Male,Tablet,10.5,8,13,6,0,1,1,9.829999924,18.01000023,1
4457,49,Female,Mobile,7.699999809,1,5,7,0,0,1,7.519999981,94.88999939,1
4458,32,Female,Mobile,29.39999962,10,9,4,0,1,1,29.75,50.33000183,1
4459,52,Male,Desktop,15.40999985,5,6,1,1,1,1,11.63000011,95.94000244,1
4460,20,Female,Tablet,29.88999939,5,14,3,1,1,0,34.93000031,19.04000092,1
4462,22,Female,Mobile,7.369999886,14,3,7,1,1,1,10.78999996,30.29000092,1
4464,27,Male,Desktop,2.150000095,14,14,5,0,0,0,1.210000038,59.20999908,1
4465,36,Male,Tablet,27.23999977,12,1,8,1,1,1,28.85000038,24.17000008,1
4466,42,Female,Tablet,24.73999977,1,14,9,1,0,1,25.09000015,66.16000366,1
4468,46,Female,Tablet,18.68000031,18,2,9,1,1,1,13.23999977,68.72000122,1
4469,36,Female,Mobile,17.81999969,14,14,1,0,0,1,13.73999977,72.79000092,1
4470,19,Male,Mobile,29.90999985,7,14,4,1,1,1,18.84000015,30.76000023,1
4471,27,Female,Mobile,9.06000042,15,8,8,0,0,1,9.340000153,52.91999817,1
4472,42,Male,Mobile,23.61000061,9,7,2,0,1,1,32.56000137,4.269999981,1
4474,36,Male,Desktop,29.29999924,16,5,3,1,1,1,42.56999969,81.56999969,1
4475,40,Female,Desktop,25.01000023,9,9,3,0,0,0,27.52000046,79.01000214,1
4476,41,Male,Desktop,29.95999908,7,1,2,1,0,0,33.59999847,94.08000183,1
4477,28,Male,Mobile,18.05999947,7,14,9,0,1,1,14.64000034,96.87999725,1
4478,51,Male,Desktop,6.929999828,17,7,0,0,0,0,9.600000381,97.26999664,1
4479,45,Female,Mobile,15.60999966,11,10,7,0,1,1,15.42000008,15.73999977,1
4480,22,Male,Desktop,21.62000084,6,14,4,0,0,1,16.85000038,12.06000042,1
4481,22,Female,Desktop,23.45999908,14,5,1,0,1,0,34.38000107,87.51000214,1
4482,38,Male,Desktop,1.00999999,15,10,0,1,1,0,1.220000029,38.31000137,1
4484,21,Female,Desktop,7.820000172,4,5,3,1,0,0,4.449999809,53.36999893,1
4485,59,Male,Mobile,26.37000084,1,12,3,1,1,0,16.87999916,45.13999939,1
4486,37,Female,Mobile,5.429999828,6,4,5,0,0,0,3.779999971,22.29999924,1
4487,55,Female,Desktop,20.32999992,1,5,6,1,0,1,28.52000046,84.45999908,1
4488,42,Female,Mobile,8.720000267,5,12,0,0,0,1,12.82999992,90.93000031,1
4489,31,Female,Desktop,11.34000015,19,0,9,1,0,0,8.699999809,74.75,1
4490,28,Male,Mobile,28.28000069,5,3,1,1,0,1,28.22999954,4.809999943,1
4491,49,Male,Mobile,7.96999979,5,6,2,0,1,1,10.30000019,11.78999996,1
4492,28,Female,Desktop,3.75999999,17,12,8,0,1,0,3.329999924,34.59999847,1
4493,35,Male,Mobile,3.00999999,12,14,3,1,0,1,2.99000001,55.66999817,1
4494,44,Male,Mobile,15.63000011,7,4,5,1,0,0,21.69000053,60.95000076,1
4495,35,Female,Mobile,19.61000061,15,5,1,1,1,0,13.86999989,10,1
4496,40,Male,Mobile,10.48999977,19,1,1,0,1,0,15.67000008,96.01999664,1
4497,28,Female,Desktop,21.02000046,13,7,1,0,0,1,20.10000038,52.95999908,1
4499,22,Male,Desktop,25.86000061,19,3,8,0,0,1,36.00999832,19.11000061,1
4500,40,Female,Desktop,24.68000031,13,5,5,0,0,1,14.22999954,95.08000183,1
4501,58,Male,Mobile,29.57999992,6,2,8,1,1,1,33.79000092,44.74000168,1
4502,42,Male,Desktop,28.15999985,1,8,5,0,1,0,15.81999969,11.77999973,1
4507,18,Female,Desktop,10.10999966,4,14,3,1,1,0,6.71999979,10.56999969,1
4509,21,Female,Mobile,14.18999958,13,8,5,0,1,1,19.92000008,30.46999931,1
4511,32,Female,Desktop,7.119999886,17,8,5,1,1,1,8.270000458,77.55999756,1
4512,57,Male,Desktop,1.769999981,3,1,2,0,0,0,2.599999905,10.64999962,1
4513,29,Male,Desktop,21.86000061,18,8,2,0,0,1,23.46999931,97.77999878,1
4514,39,Female,Mobile,1.580000043,15,7,6,1,1,1,1.070000052,70.20999908,1
4515,39,Male,Desktop,29.22999954,1,14,1,1,1,1,35.47000122,19.26000023,1
4516,34,Female,Desktop,7.429999828,9,1,8,1,1,0,8.109999657,5.809999943,1
4517,46,Male,Desktop,20.25,6,8,8,1,0,1,18.96999931,54.45000076,1
4518,31,Male,Mobile,13.60999966,18,4,6,1,1,0,8.81000042,37.93000031,1
4519,37,Female,Mobile,2.730000019,1,12,8,0,0,1,3.220000029,2.950000048,1
4520,50,Female,Mobile,14.68999958,7,11,5,1,0,1,13.86999989,60.91999817,1
4521,32,Male,Mobile,15.98999977,10,8,8,1,1,1,17.25,30.87000084,1
4523,57,Female,Mobile,22.23999977,7,3,1,1,1,1,14.57999992,16.21999931,1
4525,47,Male,Desktop,7.070000172,8,10,5,1,0,1,9.56000042,14.43000031,1
4526,55,Female,Desktop,10.03999996,2,4,5,1,0,0,6.619999886,88.61000061,1
4527,20,Male,Mobile,4.380000114,9,14,3,1,1,1,4.25,53.31000137,1
4528,45,Female,Tablet,14.25,9,6,3,1,1,1,11.36999989,46.93999863,1
4530,47,Female,Desktop,15.92000008,9,6,5,0,1,1,9.31000042,31.97999954,1
4533,19,Female,Mobile,25.64999962,16,5,0,1,1,0,19.17000008,80.26999664,1
4534,54,Female,Mobile,7.260000229,16,14,7,0,1,1,8.760000229,5.599999905,1
4535,55,Male,Mobile,22.86000061,2,7,1,0,0,1,19.90999985,15.68000031,1
4536,19,Male,Mobile,26.55999947,11,10,6,0,1,0,34.02000046,89.26999664,1
4537,53,Male,Desktop,5.96999979,16,9,3,0,0,1,6.28000021,10.89999962,1
4538,43,Female,Mobile,11.06000042,15,8,7,1,0,1,10.25,24.55999947,1
4542,39,Male,Desktop,17.35000038,19,7,9,0,0,1,11.73999977,63.34999847,1
4543,37,Female,Mobile,12.72999954,7,14,4,1,1,1,17.20999908,8.579999924,1
4544,25,Female,Mobile,15.21000004,11,4,3,1,0,1,15.93999958,39.50999832,1
4548,47,Female,Desktop,23.57999992,6,5,6,0,0,0,32.59999847,98.48000336,1
4549,34,Male,Mobile,26.34000015,2,8,7,1,0,0,35.72000122,31.60000038,1
4551,33,Male,Desktop,24.86000061,11,11,1,0,1,0,25.60000038,36.63000107,1
4553,33,Male,Desktop,13.39000034,4,0,1,1,1,1,15.97000027,22.67000008,1
4554,44,Female,Mobile,27.13999939,17,13,5,0,0,1,36.72999954,17.28000069,1
4555,40,Female,Mobile,14.18000031,10,3,2,0,1,1,11.42000008,97.23999786,1
4556,41,Male,Desktop,6.710000038,9,8,5,0,0,1,6.28000021,54.09000015,1
4557,26,Male,Tablet,5.639999866,13,12,3,0,1,0,3.420000076,46.08000183,1
4559,37,Male,Desktop,23.12000084,10,14,9,0,0,1,13.81999969,22.35000038,1
4560,54,Female,Mobile,29.92000008,5,14,5,0,1,1,36.02999878,82.19999695,1
4561,59,Male,Desktop,23.82999992,3,5,2,1,1,0,16.37000084,24.81999969,1
4562,34,Male,Desktop,26.43000031,4,13,4,1,1,1,32.61000061,54.25,1
4563,48,Male,Mobile,22.69000053,3,13,7,1,1,1,25.93000031,12.72000027,1
4565,32,Female,Mobile,3.210000038,13,3,8,0,1,0,3.650000095,48.29999924,1
4566,48,Female,Mobile,27.96999931,5,0,8,0,1,0,25.07999992,28.05999947,1
4567,47,Female,Mobile,12.5,13,12,6,1,1,1,14,30.75,1
4570,29,Female,Mobile,21.73999977,3,1,0,1,0,0,12.28999996,60.09000015,1
4572,59,Male,Mobile,29.90999985,19,3,9,1,1,0,40.09999847,54.68999863,1
4573,47,Female,Tablet,23.29999924,13,3,2,1,1,1,20.46999931,8.18999958,1
4574,46,Male,Mobile,12.09000015,16,10,5,0,1,0,8.569999695,94.08999634,1
4575,36,Male,Mobile,17.15999985,18,13,8,0,0,1,22.71999931,71.33999634,1
4577,51,Male,Mobile,6.679999828,6,6,7,0,1,0,9.31000042,67.15000153,1
4578,24,Female,Mobile,8.210000038,7,12,1,0,0,0,4.159999847,11.14999962,1
4579,51,Female,Mobile,7.440000057,15,2,3,1,1,1,6.699999809,77.94000244,1
